杂物,炼钢炉,行车支架,墙,钢架,轨道车,挖掘机,废料堆,过道,索具,半成品堆料,板房,平台,喷煤气设备,Area1,Area2,Area3,Area4,Label
0.1435717,1.0211701,0,0.7437526,0,0,0,0,0.7219839,0,0,0,0,0,1.302394,6.094366,1.8909655,4.53152,1
0.16482982,0.36721155,0,1.2005664,0,0,0,0,0.3702481,0,0,0,0,0,2.0427203,6.3286037,2.0173836,4.6339383,1
0,2.9976068,0,0,0,0,0,0,0.58387405,0,0,0,0,0,1.0903605,6.480264,0.8749494,5.7478604,1
0,3.5516815,0,0,0,0,0,0,0.47776678,0,0,0,0.000410125,0,1.2276887,6.59302,0.68055856,6.2097054,1
0.13803431,1.2143381,0,0.83297944,0,0,0,0,0.65542865,0,0,0,0,0,1.3878658,5.718721,1.793509,4.435812,1
0,1.5320716,0,0,0,0,0,0.16600052,0.9056456,0,0,0,0,0,0.7302941,7.177779,1.6108184,5.228904,1
0,0.84466606,0,0.6588717,0,0,0,0.13528818,0.4230344,0,0,0,0,0,2.336598,8.989616,2.2251077,6.5689063,1
0,0.5561215,0,0.8792267,0,0,0,0.008810639,0,0,0,0,0,0,3.026574,7.8762484,1.7692572,6.0510826,1
0,0.72658616,0,0,0,0,0,0.7335756,0,0,0,0,0,0,1.7336173,7.3847766,1.028532,5.479547,1
0.20492491,0.20122766,0,0.9529456,0,0,0,0.24251033,0,0,0,0,0,0,3.3465452,6.8898096,1.5089473,5.604018,1
0.19293866,0,0,0,0,0,0,1.5214905,0,0,0,0,0,0,2.1577957,7.8298855,1.5883528,5.4631567,1
0,0.091622315,0,0,0,0,0,2.5489817,0,0,0,0,0,0,2.0679603,6.495684,1.0782917,4.6047606,1
0,0,0,0.32132468,0,0,0,3.8714035,0,0,0,0,0,0,2.1838613,7.155657,2.2838416,4.122169,1
0.022847593,0,0,0,0,0,0,2.948135,0,0,0,0,0,0,1.4129432,8.158747,2.2349224,4.959554,1
0,0,0,0,0,0,0,2.5945964,0,0,0,0,0,0,1.6847285,8.046739,1.8275071,5.0451255,1
0.4546734,0,0,0.2357387,0,0,0,1.8329793,0,0,0,0,0,0,1.944578,7.8355966,2.188025,5.168538,1
0.31558287,2.2499468,0,1.5349611,0,0,0,0,0.30166525,0,0,0,0,0,2.500356,6.396043,1.9828457,5.870331,1
