杂物,炼钢炉,行车支架,墙,钢架,轨道车,挖掘机,废料堆,过道,索具,半成品堆料,板房,平台,喷煤气设备,Area1,Area2,Area3,Area4,Label
0,1.5935541,0.92070687,1.7085568,0,0.26062125,0,0,0,0,0,0,0,0,1.1175982,6.2045774,2.2095096,4.5640407,1
0,0.7154502,1.0683035,1.5550867,0,0.2147529,0,0,0,0,0,0,0,0,1.7541234,6.199464,2.3910203,4.8549514,1
0,3.4899402,0.38838816,0.9638705,0,0.16756243,0,0,0,0,0,0,0,0,1.2693496,7.248818,1.0895222,4.48885,1
0,3.8515117,0.6019784,0.52500325,0,0.25180125,0,0,0,0,0,0,0,0,0.877694,7.0702167,0.7755438,5.477904,1
0,1.6109327,0.58153224,1.6020716,0,0.16502662,0,0,0,0,0,0,0,0,1.6748947,6.0969872,1.8889987,3.7739308,1
0,2.2513628,0.539271,0.53962076,0,0.12665693,0,0,0,0,0,0,0,0,1.0074993,8.073542,1.4487765,4.1461163,1
0,1.2963513,1.1140597,0.75275874,0,0.1563848,0,0,0,0,0,0,0,0,2.3592374,9.39951,2.308181,6.105728,1
0,0.93398565,0.7790797,0.5372139,0,0.03714135,0,0,0,0,0,0,0,0,2.9709322,8.420897,1.9123437,5.2097297,1
0,0.85907876,1.1790113,0,0,0.13181727,0,0.612594,0,0,0,0,0,0,1.072532,7.2013726,0.96157056,6.075171,1
0,0,1.2650889,0.19481769,0,0.070345834,0,1.0733985,0,0,0,0,0,0,3.2622561,6.3223414,1.8274877,6.1139526,1
0,0,1.3054764,0,0,0.013591852,0,1.9777215,0,0,0,0,0,0,2.3361335,7.670629,1.9283004,5.6784396,1
0,0,1.0232826,0,0,0,0,2.8101242,0,0,0,0,0,0,2.546615,6.316234,0.73346215,5.0083437,1
0,0,1.1728033,0,0,0,0,3.7903092,0,0,0,0,0,0,2.1980226,7.1759143,1.9788575,4.0659595,1
0,0,1.4066274,0,0,0,0,2.9652138,0,0,0,0,0,0,1.3797414,8.054746,2.1593225,5.1152062,1
0,0,0.7586427,0,0,0,0,2.2135532,0,0,0,0,0,0,1.8966415,8.71275,1.4326094,3.8394282,1
0,0,0.68696654,0,0,0,0.39897442,1.2810763,0,0,0,0,0,0,2.4836793,8.651489,1.7318192,3.965049,1
0,2.4770217,0.948326,2.4548516,0,0.33072364,0,0,0,0,0,0,0,0,2.45172,6.21442,2.2914424,5.776399,1
0,1.9822958,0.8835956,1.7042929,0,0.28851,0,0,0,0,0,0,0,0,1.4644659,5.6217504,1.8945014,4.954085,1
0,1.1845689,1.3548884,1.5475835,0,0.34747294,0,0,0,0,0,0,0,0,0.98990107,5.6445937,2.3392491,5.809236,1
0,0.98842734,1.1571709,1.7746054,0,0.17501271,0,0,0,0,0,0,0,0,3.3748264,9.194548,2.9454365,6.184685,1
0,0.14145645,1.3496909,1.4844781,0,0.15885182,0,0.2647686,0,0,0,0,0,0,3.1291907,8.521406,3.004362,6.196461,1
0,0.530291,1.0530248,0.78449935,0,0.113680914,0,0.07428773,0,0,0,0,0,0,2.4407365,7.514391,2.1243982,5.340299,1
0,0.0740323,0.8448552,1.7012395,0,0.3369462,2.0064163,0.054145455,0,0,0,0,0,0,1.3477505,8.680378,3.2899387,3.8195174,1
0,0,1.3004589,1.8324225,0,0.16028452,1.7336614,0.8801787,0,0,0,0,0,0,2.716714,8.915611,3.4849277,5.107551,1
0,0,1.2061527,1.4040685,0,0.11810942,0.6417328,0.8848114,0,0,0,0,0,0,1.8431587,7.847059,2.9815862,4.6433535,1
0,0,1.4000354,0.94485265,0,0.09490506,0.518982,1.92555,0,0,0,0,0,0,1.4869298,8.58039,3.158282,4.7885222,1
0,0,1.0976784,0,0,0,0,2.9589007,0,0,0,0,0,0,1.5504146,7.821386,1.3623648,4.5860276,1
0,0,1.3019629,0,0,0,0,3.7686925,0,0,0,0,0,0,2.7471104,7.932849,2.122583,4.847226,1
0,0,1.4662851,1.0300661,0,0.08355992,0.46965384,2.9079103,0,0,0,0.005415134,0.006517437,0,1.6363858,5.77403,2.9997246,4.2965117,1
0,0,1.5592008,1.0835398,0,0.14080462,0.013863564,2.18473,0,0,0,0,0,0,1.2070335,7.64174,3.2737257,4.9234824,1
0,0,1.7798508,0.6832859,0,0.30085954,0,1.2420819,0,0,0,0,0,0,0.5779992,6.707859,2.6715214,6.3831697,1
0,0.73489994,1.4865608,0.64127195,0,0.26611653,0,0.39312142,0,0,0,0,0,0,0.7056886,8.464674,2.5792298,6.1172676,1
0,0.33972624,1.204559,0.8995716,0,0.19071087,0,0.087268814,0,0,0,0,0,0,2.3864715,6.387191,2.1416316,5.7599406,1
0,0.24691825,0.7665316,0.6803578,0,0.04670746,0,0.17637077,0,0,0,0,0,0,2.6722069,7.0610366,1.9194305,4.3916345,1
0,0.61728764,1.4899814,1.6157957,0,0.29451156,0,0.033442885,0,0,0,0,0,0,1.2297165,8.012068,3.0872471,5.9177403,1
0,0.25747925,1.1880543,1.471812,0,0.23688208,0.102062285,0.38675177,0,0,0,0,0,0,0.82078743,8.042486,3.0362573,4.507433,1
0,0,1.3257096,1.6802855,0,0.20700468,0,0.28876162,0,0,0,0,0,0,2.6677244,6.7578773,2.8771706,5.6502647,1
0,0.61615616,0.967592,0.8158468,0,0.12492058,0,0.089343525,0,0,0,0,0,0,1.7436935,8.19901,2.29204,4.745518,1
0,0.50075966,1.6268065,1.5702025,0,0.37469003,0,0.04530531,0,0,0,0,0,0,0.6506076,5.4377685,2.6888452,6.033127,1
0,0.8145086,1.1260151,0.019265622,0,0.20326279,0,0.3921467,0,0,0,0,0,0,0.00999707,6.632468,1.6461421,4.786289,1
0,0.69426435,1.1711472,0.006762512,0,0.19964668,0,0.5611457,0,0,0,0,0,0,0.014230892,6.901521,1.7531879,4.8555884,1
0,0.8565568,1.0944917,0.067671016,0,0.20134117,0,0.29855132,0,0,0,0,0,0,0.048721656,6.449708,1.6090052,4.7136717,1
0,0.87168497,1.1111554,0.06887251,0,0.20410706,0,0.30030036,0,0,0,0,0,0,0.04996626,6.5817657,1.6405344,4.78168,1
0,0.7705783,1.0919056,0.078732,0,0.19388098,0,0.3742912,0,0,0,0,0,0,0.09472343,6.4828243,1.6458027,4.664337,1
0,0.80273527,1.1274414,0.115944915,0,0.19789182,0,0.3886115,0,0,0,0,0,0,0.08924493,6.9670076,1.7784812,4.7858114,1
0,0.8676144,1.2969309,0.21976066,0,0.21127535,0,0.5712255,0,0,0,0,0,0,0.025103703,9.166462,2.369421,5.305827,1
0,0.7973606,1.2165923,0.12052332,0,0.20256837,0,0.53564525,0,0,0,0,0,0,0.040188566,8.018681,2.0475404,5.0421424,1
0,0.60766774,1.1682625,0,0,0.19403297,0,0.6320944,0,0,0,0,0,0,0.06391606,6.565597,1.6538094,4.8497396,1
0,0.3857873,1.2852865,0,0,0.1869192,0,1.0070564,0,0,0,0,0,0,0.036193296,7.475154,1.9617369,5.055216,1
0,0.228259,1.3419981,0,0,0.18123433,0,1.2400538,0,0,0,0,0,0,0.005532607,7.7771726,2.08251,5.118479,1
0,0.1695604,1.2397242,0,0,0.16987783,0,1.1675774,0,0,0,0,0,0,0.053533867,6.3946724,1.6718938,4.825762,1
0,0.08222779,1.3308247,0,0,0.17007387,0,1.3805625,0,0,0,0,0,0,0,7.4042315,1.9993382,4.995914,1
0,0.264713,1.347565,0,0,0.17932665,0,1.2274256,0,0,0,0,0,0,0.024092555,8.169942,2.1778474,5.154338,1
0,0.3451319,1.2475601,0,0,0.175387,0,1.0255862,0,0,0,0,0,0,0.068665296,7.325325,1.9071102,4.9229956,1
0,0.49859115,1.2486433,0,0,0.18648432,0,0.87080073,0,0,0,0,0,0,0.049292192,7.7105074,2.0070481,4.987668,1
0,0.908007,1.1947565,0.10811914,0,0.21343198,0,0.38822278,0,0,0,0,0,0,0,7.6052704,1.9123034,5.029976,1
0,0.49966946,1.2128806,0,0,0.20614854,0,0.7574731,0,0,0,0,0,0,0,6.111238,1.6124086,4.836993,1
