杂物,炼钢炉,行车支架,墙,钢架,轨道车,挖掘机,废料堆,过道,索具,半成品堆料,板房,平台,喷煤气设备,Area1,Area2,Area3,Area4,Label
0,0,0,0,0,0,0,0,0,0,4.9439335,0,0,0,4.677044,3.9310813,5.865986,6.4226494,2
0,0,0,0,0,0,0,0,0,0,4.947192,0,0,0,1.8939954,1.1494613,8.046396,3.3766365,2
0,0,0,0,0,0,0,0,0,0,3.0759501,0,0,0,0.7254811,1.3906215,7.971424,5.216853,2
0,0,0,0,0,0,0,0,0,0,3.0929766,0,0,0,4.173294,1.8078066,8.7136965,3.846015,2
0,0,0,0,0,0,0,0,0,0,3.043901,0,0,0,1.341203,3.3226051,5.667101,3.2199388,2
0,0,0,0,0,0,0,0,0,0,3.9874995,0,0,0,1.125113,5.5382266,6.3305497,3.058383,2
0,0,0,0,0,0,0,0,0,0.00979377,4.0175576,0,0,0,4.0680575,4.7989435,6.1911206,5.1326356,2
0,0,0,0,0,0,0,0,0,0,4.9643497,0,0,0,5.452985,1.3920057,5.821585,6.101794,2
0,0,0,0,0,0,0,0,0,0,5.069595,0.09012782,0,0,4.2326884,2.284109,7.1499767,6.522253,2
0,0,0,0,0,0,0,0,0,0,4.073885,0.08660106,0,0,4.2541466,3.800758,7.2507353,5.33862,2
0,0,0,0,0,0,0,0,0,0,4.035473,0.052537385,0,0,4.999383,2.038443,8.382248,3.4363616,2
0,0,0,0,0,0,0,0,0,0,2.9989812,0.017245214,0,0,3.368258,2.4512482,8.031307,5.2331767,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1741714,4.4976606,6.1578765,2.804281,2
0,0,0,0,0,0,0,0,0,0,2.9165292,0,0,0,4.9025965,1.36705,5.907302,5.666403,2
0,0,0,0,0,0,0,0,0,0,5.776112,0.13730678,0,0,2.1008172,3.182449,8.077109,3.6742787,2
0,0,0,0,0,0,0,0,0,0,3.9744554,0.075695634,0,0,2.3968544,2.6510363,6.819414,5.326132,2
0,0,0,0,0,0,0,0,0,0,3.8858259,0.093174905,0,0,0.91554123,4.073038,8.292138,4.550867,2
0,0,0,0,0,0,0,0,0,0,4.934038,0.100754306,0,0,4.489202,1.9669204,6.8412004,4.8555703,2
0,0,0,0,0,0,0,0,0,0,4.9724803,1.1464508,0,0,3.952587,4.1039767,7.348381,2.4869044,2
0,0,0,0,0,0,0,0,0,0,5.943822,1.0900407,0,0,4.3003325,2.3125236,7.680363,5.543339,2
0,0,0,0,0,0,0,0,0,0,4.9644475,1.0227066,0,0,3.3015366,2.973484,6.6531487,5.138756,2
0,0,0,0,0,0,0,0,0,0,3.0048265,0.026180219,0,0,3.8169346,2.2257218,7.607374,4.1279564,2
0,0,0,0,0,0,0,0,0,0,3.0111809,2.0204275,0,0,1.5185512,3.1743238,5.609616,3.0125158,2
0,0,0,0,0,0,0,0,0,0,3.9379408,1.0315759,0,0,3.3618085,1.2612058,5.9892287,4.0336065,2
0,0,0,0,0,0,0,0,0,0,2.9677615,2.0686452,0,0,3.4755826,4.199589,8.26891,2.8665972,2
0,0,0,0,0,0,0,0,0,0,3.0524344,2.027332,0,0,0.92105,3.3963299,7.088238,3.6758018,2
0,0,0,0,0,0,0,0,0,0,3.978569,0.88555586,0,0,0.7263725,0.928842,6.4410715,3.7313929,2
0,0,0,0,0,0,0,0,0,0,1.9980876,1.911247,0,0,3.0507586,3.746536,8.496922,2.621131,2
0,0,0,0,0,0,0,0,0,0,2.0067546,2.010678,0,0,1.3312542,4.0654674,7.4588566,6.325814,2
0,0,0,0,0,0,0,0,0,0,2.1930485,1.97678,0,0,1.2029078,4.587102,6.6794324,6.307678,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.387011,4.801851,5.912694,3.6525335,2
0,0,0,0,0,0,0,0,0,0,1.9968417,1.9181348,0,0,4.820407,4.5434875,7.9554977,3.932293,2
0,0,0,0,0,0,0,0,0,0,3.9439561,1.9960489,0,0,1.679683,2.7751267,7.5246153,5.363412,2
0,0,0,0,0,0,0,0,0,0,5.038402,1.9885685,0,0,5.4510117,1.172259,7.4246097,5.019849,2
0,0,0,0,0,0,0,0,0,1.9291416,2.9963536,0,0,0,3.5874257,3.746481,5.8129478,3.4436593,2
0,0,0,0,0,0,0,0,0,1.9858059,2.0228267,0,0,0,0.64985126,1.318868,8.445553,5.982745,2
0,0,0,0,0,0,0,0,0,2.0434153,2.010171,0,0,0,4.5379896,4.708208,7.910895,3.83089,2
0,0,0,0,0,0,0,0,0,3.0196326,2.004312,0,0,0,3.1620684,1.7223014,8.040392,4.670739,2
0,0,0,0,0,0,0,0,0,0,1.0109469,0.04711746,0,0,2.6043284,1.5685033,5.89526,2.6161087,2
0,0,0,0,0,0,0,0,0,0,4.023566,0,0,0,2.2337644,0.9070137,7.096427,5.5291357,2
0,0,0,0,0,0,0,0,0,0,5.0147004,1.0180873,0,0,3.2727206,4.618047,7.257536,6.202026,2
0,0,0,0,0,0,0,0,0,0,4.186512,0.8542177,0,0,2.223987,3.039935,4.728572,4.1174846,2
0,0,0,0,0,0,0,0,0,0,2.9819832,0.6488493,0,0,2.3737617,3.248149,5.0301075,4.4117374,2
0,0,0,0,0,0,0,0,0,0,3.223825,0.69227767,0,0,2.72402,3.744813,5.824564,5.056676,2
0,0,0,0,0,0,0,0,0,0,2.7977989,0.6281516,0,0,2.2968707,3.170718,4.9046173,4.311447,2
0,0,0,0,0,0,0,0,0,0,3.5243697,0.7621827,0,0,2.6842315,3.8210635,5.9938374,5.1691713,2
0,0,0,0,0,0,0,0,0,0,3.928151,0.8326756,0,0,3.1929042,4.515561,7.096553,6.067218,2
0,0,0,0,0,0,0,0,0,0,3.5685434,0.7437961,0,0,2.8814938,3.9046693,6.062259,5.2701364,2
0,0,0,0,0,0,0,0,0,0,3.98881,0.8347473,0,0,3.01956,4.191035,6.5501804,5.6401734,2
