杂物,炼钢炉,行车支架,墙,钢架,轨道车,挖掘机,废料堆,过道,索具,半成品堆料,板房,平台,喷煤气设备,Area1,Area2,Area3,Area4,Label
0,0,3.5902467,0,0,0,0,0,0,0,5.010765,0,0.08800584,0,4.21742,3.5102866,4.8540406,6.6377664,2
0,0,3.0101402,0,0,0,0,0,0,0,4.8772035,0,1.2981622,0,1.7726042,1.5300978,5.875936,3.1210573,2
0,0,2.9026256,0,0,0,0,0,0,0,3.3803535,0,0.7102413,0,1.0256026,2.6810777,5.0430655,4.045426,2
0,0,2.052715,0,0,0,0,0,0,0,3.678322,0,0.81057876,0,3.638149,2.0211904,6.343096,4.3083305,2
0,0,2.3844664,0,0,0,0,0,0,0,2.7199237,0.14463794,0.36801034,0,1.2669315,2.5735705,3.371642,3.573249,2
0,0,3.494746,0,0,0,0,0,0,0,3.489735,0.8071193,0.045023084,0,0.6613026,3.9397807,3.6114655,4.2100854,2
0,0,3.372792,0,0,0,0,0,0,0,4.298768,0.12721491,0,0,3.5051167,4.0033536,4.3673587,5.995525,2
0,0,2.7371743,0,0,0,0,0,0,0,5.2838106,0,0,0,5.7727456,2.364973,4.345705,5.6481533,2
0,0,3.558764,0,0,0,0,0,0,0,5.4808283,0,0,0,4.254019,3.1704812,5.076775,5.9058733,2
0,0,3.2396724,0,0,0,0,0,0,0,4.466409,0.14440845,0,0,3.6534228,3.6566234,5.14368,5.7775702,2
0,0,2.1971476,0,0,0,0,0,0,0,4.4010878,0.45759434,0.4937274,0,4.38127,1.9723325,6.133604,4.3334746,2
0,0,2.0872471,0,0,0,0,0,0,0,3.0895283,0,0.27619916,0,3.5013015,2.7979803,5.6804466,4.954005,2
0,0,0.7168441,0,0,0,0,0,0,0,0.7662723,0.52072805,0.050498188,0,3.8995285,3.1138415,4.334857,4.809514,2
0,0,0.99117774,0,0,0,0,0,0,0,2.5771022,0,0,0,5.641219,1.9851606,4.523367,5.0545306,2
0,0,2.9272947,0,0,0,0,0,0,0,4.6784368,0.6910991,0.28297085,0,2.762786,2.377462,5.1725807,3.92413,2
0,0,2.707387,0,0,0,0,0,0,0,3.6827002,0,0.088740766,0,2.8506663,2.9338334,4.4546275,4.801009,2
0,0,2.71322,0,0,0,0,0,0,0,2.826637,0.55553025,0.34857503,0,1.5808568,3.6330397,5.1425333,4.551908,2
0,0,2.4604878,0,0,0,0,0,0,0,4.7145834,0.20564944,0.06565377,0,4.820696,2.1788645,4.842123,4.8354087,2
0,0,2.8566034,0,0,0,0,0,0,0,4.778252,1.7081027,0,0,3.2747068,2.7704117,5.271962,3.912298,2
0,0,3.296844,0,0,0,0,0,0,0,5.9067245,0.8254654,0,0,4.675277,2.7345247,5.707601,5.0750866,2
0,0,3.1982234,0,0,0,0,0,0,0,4.9152555,0.8755458,0,0,3.5368438,3.1441667,4.7230725,4.850866,2
0,0,1.8191118,0,0,0,0,0,0,0,3.1471813,0.18067025,0.34823477,0,3.6667173,2.2610447,5.411097,4.3726354,2
0,0,2.2681038,0,0,0,0,0,0,0,2.8860657,1.8806918,0.1303362,0,1.5748421,2.977442,3.8048034,3.0449586,2
0,0,1.6993018,0,0,0,0,0,0,0,3.6504314,0.8533005,0.124682754,0,3.9978623,1.6522019,4.296367,3.5439148,2
0,0,1.9555826,0,0,0,0,0,0,0,2.9033487,2.1913567,0.27851114,0,2.8494706,3.2587066,6.271908,3.8167288,2
0,0,2.8684916,0,0,0,0,0,0,0,3.1707723,1.977606,0.20352243,0,1.051217,3.7666674,4.6809993,3.5212953,2
0,0,2.448865,0,0,0,0,0,0,0,3.7272975,0.3356253,0.9764768,0,1.2318174,1.5915502,4.8249817,2.654366,2
0,0,1.9006559,0,0,0,0,0,0,0,2.6093957,2.1524,0.4652197,0,2.2709694,3.2156396,6.349712,3.5226974,2
0,0,2.5670886,0,0,0,0,0,0,0,1.9439263,1.4431362,0.014643699,0,1.8641797,4.9733667,5.208355,5.2619386,2
0,0,3.180759,0,0,0,0,0,0,0,2.3343205,1.4366158,0,0,1.5188376,5.5807786,4.465704,5.5934305,2
0,0,1.4719404,0,0,0,0,0,0,0,0.29802322,0.72365934,0.1221495,0,1.659582,4.1847672,3.726562,4.688437,2
0,0,1.9514548,0,0,0,0,0,0,0,2.6633387,1.8243184,0.07926828,0,3.661841,3.8966546,6.451084,4.9447017,2
0,0,2.716067,0,0,0,0,0,0,0,3.632182,1.5889845,0.08725059,0,2.5224547,3.507377,5.322746,4.291809,2
0,0,2.1375284,0,0,0,0,0,0,0,5.1625295,1.4200534,0,0,5.788552,1.9756737,6.08996,4.439576,2
0,0,1.9923824,0,0,0,0,0,0,0,2.9009693,0.32018957,0,0,3.2663028,2.7005603,3.992033,4.4662156,2
0,0,2.2669709,0,0,0,0,0,0,0,2.3561833,0,0.7976984,0,1.4663835,2.8105345,5.579367,4.474309,2
0,0,1.5791422,0,0,0,0,0,0,0,2.0698829,0.32479936,0.31800458,0,3.7242758,3.3288977,6.229098,5.2636623,2
0,0,1.6046495,0,0,0,0,0,0,0,2.495794,0,0.8616885,0,3.1616185,2.1733391,6.152802,4.494466,2
0,0,0.7893418,0,0,0,0,0,0,0,1.293947,0,0.6421868,0,2.3622637,1.4199464,3.576851,3.0088859,2
