杂物,炼钢炉,行车支架,墙,钢架,轨道车,挖掘机,废料堆,过道,索具,半成品堆料,板房,平台,喷煤气设备,area1,area2,area3,area4,Label
0,1.059599,4.378192,0.85627395,0.64993215,0,0.7617447,0,0,0,0,0,0,0.5566637,3.2371163,3.9713295,4.3350163,7.9798274,3
0,1.1889429,5.1528587,1.1109635,1.0190446,0,0.33075958,0,0,0,0,0,0,0.20416678,0.9323103,1.431937,2.0425277,7.9115376,3
0,2.8475997,4.7541504,0.29949325,0,0.08044761,0,0,0,0,0,0,0,0,5.262082,1.9389976,4.0118012,6.6483855,3
0,0.6804918,5.9658933,1.2153226,0.3781369,0,0,0,0,0,0,0,0,0,2.003415,0.42020264,1.2118387,8.504584,3
0,1.4826231,6.054941,1.0644355,0.3691112,0,0.54633164,0,0,0,0,0,0,0.13774358,1.8415648,2.1623096,2.4639423,7.6011434,3
0,1.7181305,5.9637666,1.1549157,1.2304887,0,0.009553179,0,0,0,0,0,0,0.033295996,0.7813712,0.24815825,1.3431878,7.9944844,3
0,1.3885515,5.02726,0.7792611,0,0,0,0,0,0,0,0,0,0,4.208013,1.4159606,2.8301651,7.9559965,3
0,1.6334705,1.0451741,0.87636095,2.0808496,2.3609245,0,0,0,0,0,0,0,1.1108544,3.560834,2.806275,4.459778,8.127845,3
0,2.8016784,1.8209467,0.65574783,2.5637937,1.7242721,0,0,0,0,0,0,0,0.84969234,1.609575,2.297916,4.35954,7.462187,3
0,3.461096,5.752552,0.34824365,2.6675527,3.0597887,0.40090317,0,0,0,0,0,0,0.46981427,2.3970103,1.9030972,3.7645,6.117651,3
0,2.9360504,6.7397,0.36957514,2.4290907,4.648057,0.5125667,0,0,0,0,0,0,0.68576634,4.258463,2.6784377,3.8680143,5.79884,3
0,4.046411,6.133257,0.13096462,2.6121867,5.376318,0,0,0,0,0,0,0,0.35883826,5.129407,1.2264241,4.2294645,6.463308,3
0,2.894134,6.618738,0.45413953,2.7006133,3.7787402,0.77996576,0,0,0,0,0,0,0.72141707,2.8719597,2.9867887,3.9282646,5.974448,3
0,2.530753,7.103734,0.7129912,2.1439598,2.5626888,0.685931,0,0,0,0,0,0,0.6687844,3.0823126,2.507188,2.7297416,5.297306,3
0,2.7468674,6.943085,0.7190995,2.8197727,2.9005425,0.97297794,0,0,0,0,0,0,0.8165716,3.097099,4.063327,5.1883054,8.292322,3
0,2.4795508,7.1024537,0.9126238,2.1678612,2.3394535,0.39002597,0,0,0,0,0,0,0.67461777,3.7884257,2.0619502,2.542413,6.031982,3
0,2.3157904,5.748995,0.82124037,2.004053,2.440227,0,0,0,0,0,0,0,0.55636513,4.35474,1.2023185,2.4484205,6.354718,3
0,1.8589177,6.043493,0.8304872,2.4320967,3.0506032,0.55519277,0,0,0,0,0,0,0.8575001,4.1535196,3.3493464,4.276023,7.937336,3
0,2.9875107,5.37441,0.55841196,3.1886864,2.2806149,0.7749657,0,0,0,0,0,0,0.67267096,1.33839,3.0828795,4.8436637,7.9497547,3
0,0.4257664,1.8170373,0.91647905,1.7158229,2.2308486,0.047735102,0,0,0,0,0,0,1.0290117,4.508074,3.5152073,4.7173395,8.892238,3
0,1.1873492,2.620985,0.724888,1.9739798,2.6375048,0,0,0,0,0,0,0,0.8659786,4.4839687,2.9395943,4.7557487,8.816613,3
0,1.4632598,2.5159926,0.9806734,2.4671571,2.6795194,0.19364765,0,0,0,0,0,0,1.0443656,3.7976794,3.547554,5.111378,9.121669,3
