杂物,炼钢炉,行车支架,墙,钢架,轨道车,挖掘机,废料堆,过道,索具,半成品堆料,板房,平台,喷煤气设备,Area1,Area2,Area3,Area4,Label
0,1.5935541,0.92070687,1.7085568,0,0.26062125,0,0,0,0,0,0,0,0,1.1175982,4.2045774,2.2095096,4.5640407,1
0,0.7154502,1.0683035,1.5550867,0,0.2147529,0,0,0,0,0,0,0,0,1.7541234,4.199464,2.3910203,2.2095096,1
0,3.4899402,0.38838816,0.9638705,0,0.16756243,0,0,0,0,0,0,0,0,1.2693496,5.248818,1.0895222,2.3910203,1
0,3.8515117,0.6019784,0.52500325,0,0.25180125,0,0,0,0,0,0,0,0,0.877694,5.0702167,0.7755438,1.0895222,1
0,1.6109327,0.58153224,1.6020716,0,0.16502662,0,0,0,0,0,0,0,0,1.6748947,4.0969872,1.8889987,0.7755438,1
0,2.2513628,0.539271,0.53962076,0,0.12665693,0,0,0,0,0,0,0,0,1.0074993,6.073542,1.4487765,1.8889987,1
0,1.2963513,1.1140597,0.75275874,0,0.1563848,0,0,0,0,0,0,0,0,2.3592374,7.39951,2.308181,1.4487765,1
0,0.93398565,0.7790797,0.5372139,0,0.03714135,0,0,0,0,0,0,0,0,2.9709322,6.420897,1.9123437,2.308181,1
0,0.85907876,1.1790113,0,0,0.13181727,0,0.612594,0,0,0,0,0,0,1.072532,5.2013726,0.96157056,1.9123437,1
0,0,1.2650889,0.19481769,0,0.070345834,0,1.0733985,0,0,0,0,0,0,3.2622561,4.3223414,1.8274877,0.96157056,1
0,0,1.3054764,0,0,0.013591852,0,1.9777215,0,0,0,0,0,0,2.3361335,5.670629,1.9283004,1.8274877,1
0,0,1.0232826,0,0,0,0,2.8101242,0,0,0,0,0,0,2.546615,4.316234,0.73346215,1.9283004,1
0,0,1.1728033,0,0,0,0,3.7903092,0,0,0,0,0,0,2.1980226,5.1759143,1.9788575,0.73346215,1
0,0,1.4066274,0,0,0,0,2.9652138,0,0,0,0,0,0,1.3797414,6.054746,2.1593225,1.9788575,1
0,0,0.7586427,0,0,0,0,2.2135532,0,0,0,0,0,0,1.8966415,6.71275,1.4326094,2.1593225,1
0,0,0.68696654,0,0,0,0.39897442,1.2810763,0,0,0,0,0,0,2.4836793,6.651489,1.7318192,1.4326094,1
0,2.4770217,0.948326,2.4548516,0,0.33072364,0,0,0,0,0,0,0,0,2.45172,4.21442,2.2914424,1.7318192,1
0,1.9822958,0.8835956,1.7042929,0,0.28851,0,0,0,0,0,0,0,0,1.4644659,3.6217504,1.8945014,2.2914424,1
0,1.1845689,1.3548884,1.5475835,0,0.34747294,0,0,0,0,0,0,0,0,0.98990107,3.6445937,2.3392491,1.8945014,1
0,0.98842734,1.1571709,1.7746054,0,0.17501271,0,0,0,0,0,0,0,0,3.3748264,7.194548,2.9454365,2.3392491,1
0,0.14145645,1.3496909,1.4844781,0,0.15885182,0,0.2647686,0,0,0,0,0,0,3.1291907,6.521406,3.004362,2.9454365,1
0,0.530291,1.0530248,0.78449935,0,0.113680914,0,0.07428773,0,0,0,0,0,0,2.4407365,5.514391,2.1243982,3.004362,1
0,0.0740323,0.8448552,1.7012395,0,0.3369462,2.0064163,0.054145455,0,0,0,0,0,0,1.3477505,6.680378,3.2899387,2.1243982,1
0,0,1.3004589,1.8324225,0,0.16028452,1.7336614,0.8801787,0,0,0,0,0,0,2.716714,6.915611,3.4849277,3.2899387,1
0,0,1.2061527,1.4040685,0,0.11810942,0.6417328,0.8848114,0,0,0,0,0,0,1.8431587,5.847059,2.9815862,3.4849277,1
0,0,1.4000354,0.94485265,0,0.09490506,0.518982,1.92555,0,0,0,0,0,0,1.4869298,6.58039,3.158282,2.9815862,1
