杂物,炼钢炉,行车支架,墙,钢架,轨道车,挖掘机,废料堆,过道,索具,半成品堆料,板房,平台,喷煤气设备,Area1,Area2,Area3,Area4,Label
0,3.574768,12.6379595,3.5366323,1.76993,0,0,0,0,0,0.09028204,0,0,0,8.133373,1.399122,1.4959905,1.2937754,0
0,2.0131834,6.299102,1.5108182,0.6683972,0,0,0,0,0,0,0,0,0,8.460717,1.2936455,0.56962883,0.5348527,0
0,2.581694,8.202955,1.4346508,1.2319849,0,0,0,0,0,0,0,0,0,9.208913,0.97255474,0.5192847,0.584083,0
0,3.359897,6.159611,1.7232825,1.5474918,0,0,0,0,0,0.43752304,0,0,0,7.9268622,1.3330613,0.900524,0.96948284,0
0,3.6291611,6.319788,0.6218487,2.191117,0,0,0,0,0,2.0660136,0,0,0,7.34743,1.600812,0.8226702,0.86788267,0
0,3.3106184,6.1961327,0.86103284,1.8894863,0,0,0,0,0,0.9922612,0,0,0,6.98993,0.94459057,0.77999926,0.9094252,0
0,2.7854433,6.17466,0.72324204,1.9294952,0,0,0,0,0,0.54674727,0,0,0,8.235302,0.08552913,0.5662004,0.8983061,0
0,2.0317051,3.341892,1.0045922,0.9945576,0,0,0,0,0,0.7772421,0,0,0,7.7372637,1.2987872,0.9743682,0.9859902,0
0,0.49680012,4.4225307,0.9322268,0.18480688,0,0,0,0,0,0.2189923,0,0,0,7.129185,0.22349943,1.2232229,1.0734526,0
0,0.8986454,3.894035,2.521774,0.02603044,0,0,0,0,0,0,0,0,0,8.411428,1.6564243,1.1844592,0.9898085,0
0,2.859244,4.6831264,3.464168,1.3015424,0,0,0,0,0,0,0,0,0,8.715215,1.417697,0.65784824,0.7130849,0
0,3.5718656,6.5149035,3.5683048,2.6603613,0,0,0,0,0,0,0,0,0,9.560806,0,1.2592347,1.7040502,0
0,4.979409,7.7027907,2.823345,3.3204894,0,0,0,0,0,1.4076611,0,0,0,7.917866,1.2349316,0.88394773,1.1049074,0
0,5.8761125,8.217014,2.5576787,4.408323,0,0,0,0,0,2.9963737,0,0,0,7.386576,1.265758,0.92586005,1.3577904,0
0,6.150369,8.180845,2.3555577,4.9329796,0,0,0,0,0,3.2095397,0,0,0,8.044633,0.7824492,0.74325335,1.3354605,0
0,6.312753,8.394973,1.7698928,4.350596,0,0,0,0,0,3.2214544,0,0,0,8.6479435,1.9472513,0.49666342,0.87637275,0
0,5.4128556,8.877628,1.7939997,3.1737945,0,0,0,0,0,2.5722456,0,0,0,7.313073,2.2283146,0.86921406,0.7573866,0
0,3.8945553,10.831333,0.83896136,2.2676723,0,0,0,0,0,2.3782067,0,0,0,8.435116,0.9806852,1.8449836,1.6451758,0
0,2.9977717,11.000469,0.74774325,1.2716002,0,0,0,0,0,2.0198114,0,0,0,9.153442,1.8737316,1.6386462,1.2018803,0
0,2.6208816,8.9569,0.53344125,0.59722733,0,0,0,0,0,1.8237572,0,0,0,8.129694,2.5736735,1.2510026,0.59749645,0
0,2.27052,8.939171,0.6623317,0.60097325,0,0,0,0,0,1.7695544,0,0,0,7.828327,2.3424497,1.4559656,0.85699314,0
0,1.6063646,8.853417,0.47480795,1.0321572,0,0,0,0,0,1.346031,0,0,0,9.255837,0.66938704,1.443992,1.2262071,0
0,1.3406281,8.790622,1.4635516,1.0951581,0,0,0,0,0,0.7674472,0,0,0,9.074255,0.24577285,1.8433555,1.7433525,0
0,1.4124438,6.8049164,1.8179643,1.1350757,0,0,0,0,0,0.5143131,0,0,0,9.73964,0.30477798,1.8020122,1.8780855,0
0,2.0872667,8.18357,1.2493974,0.70773566,0,0,0,0,0,0.58045244,0,0,0,7.774551,1.8784536,0.78647673,0.53151983,0
0,2.084533,8.04919,1.3070297,0.9480237,0,0,0,0,0,1.0621625,0,0,0,7.8517923,1.3948829,1.6539425,1.4411584,0
0,1.861951,6.9175553,1.9140536,1.2923956,0,0,0,0,0,0.08408181,0,0,0,8.771707,0.3074454,1.1348035,1.2672485,0
0,2.9672859,5.920442,2.1525452,1.8808482,0,0,0,0,0,0.09271072,0,0,0,9.475504,0.61718047,0.74903643,1.0362557,0
0,2.7428296,7.0279937,1.1095548,1.5899544,0,0,0,0,0,0.9044018,0,0,0,7.405319,0.9060349,0.83233714,0.8313958,0
0,3.938923,8.151442,1.4740429,1.9083261,0,0,0,0,0,1.0917776,0,0,0,7.3388352,1.7503408,0.72688866,0.65874666,0
0,3.786987,6.8452535,1.7571013,2.402901,0,0,0,0,0,2.0348983,0,0,0,9.04891,1.919058,1.1875782,1.1694287,0
0,2.482604,5.047383,1.2321221,1.6676182,0,0,0,0,0,1.6237929,0,0,0,8.263085,1.1852078,1.4117576,1.4599386,0
0,2.826244,6.0305915,1.1164339,1.6507295,0,0,0,0,0,0.36897653,0,0,0,8.012377,0.5521017,0.39829084,0.5437431,0
0,2.0273538,6.7735906,1.5878298,1.2134627,0,0,0,0,0,0.49760327,0,0,0,8.434403,0.4717512,1.2769033,1.2407962,0
0,2.6838872,8.933333,1.9727039,1.4016154,0,0,0,0,0,0.1116243,0,0,0,7.1848536,0.67901343,1.0047638,0.9324619,0
0,2.3660393,8.289898,1.3699454,1.072423,0,0,0,0,0,0,0,0,0,8.74577,1.0642347,0.09863207,0.14648287,0
0,1.6055528,7.105471,1.2661237,0.7563144,0,0,0,0,0,0.5447034,0,0,0,8.385917,1.0510905,1.4018003,1.2968518,0
0,3.4589982,7.0895166,2.3388557,1.7938957,0,0,0,0,0,0,0,0,0,8.081126,0.46258926,0.13454935,0.40521187,0
0,1.694297,4.4265566,3.7885916,0.9367403,0,0,0,0,0,0,0,0,0,9.217673,0.7624099,1.3098952,1.3845767,0
0,5.6989226,7.6777306,3.423861,3.8254519,0,0,0,0,0,2.3113484,0,0,0,3.3938723,1.2085929,0.99651444,1.1020252,0
0,2.83264,4.1008306,1.9109445,1.9841349,0,0,0,0,0,1.3907961,0,0,0,3.5573645,1.1536652,1.0546547,0.9506561,0
0,3.54784,4.980732,2.2804635,2.3835297,0,0,0,0,0,1.6431686,0,0,0,3.7806697,1.2061224,1.0294052,0.9957723,0
0,3.3060598,4.6916766,2.1744246,2.2665017,0,0,0,0,0,1.581274,0,0,0,3.4805615,1.1224355,1.0574692,1.0027016,0
0,3.3966548,4.782062,2.20666,2.3111615,0,0,0,0,0,1.6061301,0,0,0,3.081068,1.1201065,1.0346901,0.9655935,0
0,3.0528119,4.329176,2.0049324,2.1166027,0,0,0,0,0,1.4755081,0,0,0,2.5137105,1.0860587,1.0164716,0.8915493,0
0,2.8402305,4.0847335,1.8890657,1.9782416,0,0,0,0,0,1.3883832,0,0,0,3.052804,1.1482439,1.0260063,0.89477533,0
0,1.7736268,2.794513,1.3639454,1.386949,0,0,0,0,0,1.0099032,0,0,0,3.4577782,1.120312,1.0921313,0.8842569,0
0,1.6476747,2.5979607,1.2606561,1.3028,0,0,0,0,0,0.94088596,0,0,0,2.736817,1.0970155,1.0489657,0.7957594,0
0,2.1754384,3.2760887,1.5868294,1.6322371,0,0,0,0,0,1.152604,0,0,0,3.5114546,1.1239228,1.0820873,0.91810435,0
0,3.1928308,4.4960184,2.1170535,2.2042794,0,0,0,0,0,1.5030246,0,0,0,3.314709,1.1801217,1.0288861,0.93835133,0
0,3.9485266,5.4813495,2.5291386,2.6217427,0,0,0,0,0,1.7866366,0,0,0,4.057208,1.1987193,1.0405053,1.0625325,0
0,4.5911837,6.227145,2.8437977,3.0098865,0,0,0,0,0,1.9743024,0,0,0,2.8311388,1.1738253,0.9752487,0.98691124,0
0,5.025292,6.7911344,3.0879154,3.3377771,0,0,0,0,0,2.1212392,0,0,0,2.9348185,1.1627772,0.995618,1.0409182,0
0,5.204848,7.003809,3.1856132,3.461537,0,0,0,0,0,2.1657977,0,0,0,3.2612011,1.2169086,0.99156785,1.0538172,0
0,5.1005874,6.9123306,3.136394,3.412787,0,0,0,0,0,2.157348,0,0,0,4.0484333,1.269083,1.0278616,1.1118313,0
