杂物,炼钢炉,行车支架,墙,钢架,轨道车,挖掘机,废料堆,过道,索具,半成品堆料,板房,平台,喷煤气设备,area1,area2,area3,area4,Label
0,3.5588875,3.360243,0.71440995,0.20800772,0,0.051563047,0,0,0,0,0,0,0.1516125,3.4775193,4.2823896,3.779686,5.9840336,3
0,2.2567365,4.6424417,0.8439989,0.6505367,0,0.33175862,0,0,0,0,0.9098353,0,0.2551033,0.8614375,2.023889,3.0620918,5.1772633,3
0,0.9635604,5.328272,0.6083892,0.087408006,0.51139176,0.25323245,0,0,0,0,1.1818924,0,0.30902272,4.906171,1.9309024,3.6916027,4.6774035,3
0,1.0953658,5.768174,0.87362874,0.3060248,0,0.37304777,0,0,0,0,2.4250193,0,0.2583095,1.4880562,1.0372282,3.2000754,5.340024,3
0,1.8876798,5.862845,0.81963056,0.4192079,0,0.49636763,0,0,0,0,1.6573195,0,0.19001581,1.7603593,1.8023766,3.4149833,5.3803806,3
0,1.5825067,5.9349375,0.94590336,1.0167693,0,0.47181332,0,0,0,0,1.9344783,0,0.3376982,0.50763905,0.9329841,2.9794831,4.9951305,3
0,0.5303636,5.1598554,0.70251596,0,0,0.22288585,0,0,0,0,2.1061218,0,0.2671527,3.8367438,1.6242205,3.725444,5.4977794,3
0,0.5625216,1.1892159,0.68077594,2.5170004,2.4403706,0.26848406,0,0,0,0,0,0,1.1913973,3.5997527,2.4136212,4.691363,6.260666,3
0,2.2301471,1.9786326,0.76463044,2.6295733,1.9667184,0.10763575,0,0,0,0,0,0,0.8858579,1.5720254,2.8349683,3.7120402,5.429061,3
0,1.9362105,6.2968564,0.6011541,3.046727,2.9422767,0.6481027,0,0,0,0,0,0,0.7877868,2.346919,1.6088307,3.5115438,4.090558,3
0,4.134852,6.2071385,0.011398479,1.8985366,5.024788,0.38248533,0,0,0,0,0,0,0.49035513,4.1356883,3.9727473,3.1131315,3.901845,3
0,3.057715,6.662638,0.36350122,2.9893825,5.485803,0.5880467,0,0,0,0,0,0,0.99790233,5.2896786,2.415715,3.8156514,4.2545805,3
0,3.9270504,5.982082,0.07432528,1.964721,4.0030756,0.3705917,0,0,0,0,0,0,0.41291887,2.4395187,3.9487758,3.0497851,4.258399,3
0,2.4490354,6.9590387,0.42229456,2.046305,2.8097117,0.58005136,0,0,0,0,0,0,0.4173823,2.9193068,2.1568234,3.0490537,3.4912357,3
0,2.7211583,6.996081,0.7860647,3.3637598,2.6661212,0.773319,0,0,0,0,0,0,0.77267325,3.4395456,3.0144608,4.9852915,6.639506,3
0,2.2345765,6.9041963,0.5829658,1.9368073,2.8350344,0.46164095,0,0,0,0,0,0,0.44340003,3.4677987,1.9953382,3.2597237,4.0169535,3
0,1.8963037,5.8809733,0.69664717,1.784927,2.850734,0.30497834,0,0,0,0,0,0,0.596352,3.887642,1.5660048,3.194545,4.0401087,3
0,2.7302291,5.7351456,0.6929284,2.2930462,3.1252995,0.3490023,0,0,0,0,0,0,0.60533077,4.1448154,3.2699971,4.3540397,6.067325,3
0,2.053162,5.915283,0.82607675,3.7796695,2.280213,0.74438244,0,0,0,0,0,0,0.93448055,1.4268498,2.1492586,4.458979,6.112302,3
0,0.24892873,1.921914,0.6308307,1.7350839,1.92241,0.27574074,0,0,0,0,0,0,0.88006204,4.642746,3.0322862,5.173434,6.94133,3
0,0.6406935,2.9774823,0.77883285,2.3315756,2.4597955,0.32610077,0,0,0,0,0,0,1.0290991,4.3481293,2.351895,4.951512,6.728801,3
0,2.3632243,2.6936932,0.82936406,2.2320752,2.2666326,0.07642451,0,0,0,0,0,0,0.78692436,3.982183,3.845826,4.8368497,6.958222,3
0,2.8492718,3.4632087,0.6577565,2.906422,2.8740642,0.27013588,0,0,0,0,0,0,0.82731473,1.5802531,3.0763528,3.7057061,5.635518,3
0,2.140431,3.8283863,0.5549987,3.0557668,3.440333,0.40806597,0,0,0,0.000735,0,0,1.0391016,1.8471975,1.6166862,3.030613,3.8339543,3
0,1.739436,4.227644,0.7934097,2.485736,3.613201,0.28454655,0,0,0,0,0,0,1.0310862,4.9722514,1.4764804,3.7093174,4.328638,3
0,2.5314176,4.8423567,0.6329474,3.5125341,2.8383782,0.57688797,0,0,0,0,0,0,0.85006577,0.8164146,2.5124059,3.7282856,5.3282566,3
0,1.7707227,5.1396465,1.0782127,4.173394,2.9421484,0.6273719,0,0,0,0,0,0,1.2130407,2.8966172,2.056677,5.1895714,7.169651,3
0,1.7995831,4.205294,0.97451127,3.239194,3.305862,0.36515743,0,0,0,0,0,0,1.1522268,3.7369158,1.6933079,4.2937994,5.8380203,3
0,3.146947,2.7706192,0.30773342,0.43893957,2.4457562,0,0,0,0,0,0,0,0.19902104,3.8258536,4.0522256,2.7690487,3.783977,3
0,1.0627903,0.95843333,0.66814595,1.4413143,1.5597594,0,0,0,0,0,0,0,0.7909978,3.600821,3.3987544,4.5664296,6.6762295,3
0,1.5316713,1.0931263,0.64275396,1.6450877,1.7558196,0,0,0,0,0,0,0,0.7853023,2.6062303,2.4992137,3.2754798,4.4106255,3
0,1.5050745,1.0824308,0.65631825,1.6418403,1.7541964,0,0,0,0,0,0,0,0.7922183,2.8169951,2.7206278,3.5562499,4.9136195,3
0,1.6598762,1.1808538,0.65185726,1.7416563,1.8461821,0,0,0,0,0,0,0,0.79610974,2.489985,2.3899162,3.1255617,4.1417193,3
0,1.518313,1.1034846,0.6528327,1.6768084,1.7932532,0,0,0,0,0,0,0,0.8012199,2.7303624,2.5922186,3.4288938,4.673115,3
0,1.7850986,1.3930204,0.65373933,1.9153838,2.0072687,0.019137729,0,0,0,0,0,0,0.8132095,2.2740316,2.1340265,2.859428,3.6245317,3
0,1.4636418,1.0710769,0.654455,1.6160535,1.7280505,0,0,0,0,0,0,0,0.7885268,2.8566556,2.7523663,3.606538,4.99988,3
0,1.0148007,0.8616831,0.62955797,1.3213396,1.417903,0,0,0,0,0,0,0,0.7450026,3.2348986,3.1029449,4.122311,5.901066,3
0,1.3468437,1.0285138,0.6504413,1.5798689,1.6898384,0,0,0,0,0,0,0,0.7921989,2.9530578,2.802633,3.7324638,5.207015,3
0,1.9937794,1.6152327,0.6873412,2.247209,2.392526,0.062469292,0,0,0,0,0,0,0.9039241,2.5143502,2.3393252,3.2019656,4.197237,3
0,2.2429073,1.8021818,0.75463647,2.5882747,2.7850037,0.086211644,0,0,0,0,0,0,1.0088212,2.9606702,2.701364,3.7455468,5.1424303,3
0,2.2682252,1.9239675,0.7074154,2.619881,2.8568947,0.119538605,0,0,0,0,0,0,0.992207,2.7384143,2.5803614,3.5359302,4.7465987,3
0,2.1982214,1.7323905,0.7656534,2.542357,2.7093742,0.07188086,0,0,0,0,0,0,1.0053622,2.9829192,2.6965554,3.7620776,5.183258,3
