area1,area2,area3,area4,Label
1.9383913,5.8412604,2.510802,4.7794523,1
1.6822467,6.653423,2.8077738,4.889306,1
1.9681576,5.5304403,1.6730419,4.771139,1
2.8532736,5.7831626,2.3435516,4.6348534,1
1.9483293,4.173687,2.684429,3.3161588,1
1.3915122,5.8187823,2.7847216,4.5191627,1
1.2634782,5.309469,2.2646518,5.060509,1
1.2582804,6.388216,2.5430546,5.736368,1
2.5591743,4.556907,2.3895614,5.5571094,1
2.4509447,4.5758967,2.2962043,5.2086287,1
1.4382526,6.303843,3.1104517,5.48223,1
0.6387247,6.070362,3.501913,4.695483,1
1.8569369,4.089788,3.58844,6.4190693,1
1.4707482,5.8334303,2.7310817,5.3556457,1
1.4578139,4.242067,2.6093254,4.765963,1
0.23441368,4.7572813,1.7728511,4.5106244,1
0.2672474,5.014411,1.8718171,4.614806,1
0.26353607,4.586033,1.6807245,4.4473324,1
0.2670867,4.7084937,1.7135469,4.5230446,1
0.36085764,4.605448,1.7014613,4.4361444,1
0.35396558,5.0220914,1.8431884,4.6568413,1
0.27658924,6.921164,2.5154543,5.6148767,1
0.30713537,5.939305,2.1753206,5.100978,1
0.36896494,4.7547116,1.7484927,4.492469,1
0.35467324,5.6050525,2.024509,4.8577538,1
0.29135,5.905451,2.120506,4.9704046,1
0.40149388,4.724625,1.6855698,4.365325,1
0.28186977,5.608764,2.0071654,4.7737117,1
0.3027512,6.221045,2.2120357,5.135855,1
0.39706427,5.452171,1.9522861,4.759476,1
0.3543993,5.7394814,2.094423,4.932367,1
0.19259703,5.591891,2.0569885,4.9562335,1
0.10997194,4.442871,1.7145315,4.277094,1
0.08833516,4.800025,1.8446517,4.444233,1
0.111935124,7.3844795,2.7085938,5.7966733,1
0.17457363,6.853395,2.5102565,5.505028,1
0.28899038,5.1611357,1.8852187,4.613908,1
0.25438112,5.743645,2.0816362,4.8693,1
0.16121903,6.78528,2.4240198,5.381954,1
0.27886397,5.8171716,2.0785666,4.9092474,1
0.24328846,6.427052,2.2838044,5.2132926,1
0.25766823,4.87214,1.7904619,4.3840246,1
0.13277762,5.9234843,2.1533086,4.8875713,1
0.21678746,5.244866,1.931225,4.563941,1
0.19994304,6.178351,2.2603476,5.0911217,1
0.1483683,5.5771265,2.1215637,4.8263493,1
0.2149848,6.1633,2.3063767,5.165949,1
0.217893,5.447215,2.0583043,4.801979,1
0.219919,5.057065,1.9302886,4.5874195,1
0.08374277,6.384733,2.3770852,5.2084136,1
0,5.921342,2.3079813,4.9155993,1
0,6.229681,2.4245346,5.0794697,1
0,5.514621,2.121291,4.7175417,1
0.10544115,4.9206777,1.8894751,4.4511447,1
3.3396633,2.3696184,1.5756124,5.985856,1
3.4483838,2.503888,1.591941,6.0789366,1
3.0911322,1.9891102,1.394125,5.6882153,1
3.0130665,1.8776586,1.3660318,5.58207,1
3.4149518,2.3782153,1.4617194,6.0031023,1
3.36007,2.2988267,1.4437973,5.9243803,1
4.041094,3.307726,1.7133534,6.877866,1
3.7168386,2.8386726,1.6074675,6.412755,1
3.0462666,1.8111804,1.3046353,5.323495,1
3.5495212,2.557595,1.5310708,6.0822606,1
3.610214,2.650724,1.5535778,6.166252,1
3.209307,1.9677444,1.2805893,5.449748,1
3.8022263,2.835955,1.4934827,6.317455,1
3.94788,3.0361342,1.5217721,6.5091586,1
3.633354,2.5657444,1.4002132,6.044097,1
3.8311338,2.841503,1.4513077,6.3269744,1
3.5032003,2.7143745,1.7658001,6.4360256,1
2.807415,1.8643692,1.6724079,5.546835,1
2.9320207,1.9761386,1.7155932,5.626937,1
4.1231303,3.6118755,1.9560543,7.191987,1
3.95002,3.289678,1.8501214,6.8480787,1
3.0350635,1.9835832,1.5725499,5.5693026,1
3.5637817,2.778117,1.7746336,6.3660088,1
3.8625271,3.1917005,1.8584111,6.7699776,1
3.5373816,2.6502705,1.6663836,6.207238,1
3.8986478,3.070188,1.6570138,6.597125,1
3.0820982,1.9323585,1.4382879,5.46773,1
3.6479912,2.7586727,1.625126,6.274785,1
3.6510725,2.7554126,1.6240875,6.2838664,1
3.9397728,3.16532,1.7163192,6.702643,1
3.4412463,2.493525,1.5952866,6.041645,1
3.6799443,2.7832212,1.6063802,6.3249063,1
3.5233984,2.553008,1.4903985,6.039485,1
3.423932,2.4091244,1.4579175,5.8968105,1
3.5926006,2.8804097,1.9065592,6.5225205,1
3.547037,2.8312516,1.9937837,6.5622816,1
3.5578856,2.862772,2.1287713,6.7088118,1
3.0950627,2.1952553,1.8457642,5.917959,1
2.979114,2.031315,1.7552534,5.6930265,1
1.7401905,4.3436728,2.1506705,4.9018755,1
1.844839,4.7190247,2.1322887,5.000847,1
1.7204738,3.751834,2.0339372,4.866493,1
1.7765002,4.3040233,2.1974862,5.066082,1
1.7583396,4.1661096,1.8940604,4.739832,1
1.7875707,4.337735,1.9480267,4.830597,1
2.250464,6.820736,2.6795287,6.0867677,1
2.0200937,5.4592466,2.253233,5.362419,1
1.880713,4.479453,1.8586808,4.7526903,1
2.0818534,5.728012,2.161035,5.415021,1
2.0820796,5.6692033,2.1231048,5.388507,1
1.8941925,4.4227653,1.6136247,4.6636825,1
1.9914736,5.117587,1.8390272,5.055992,1
2.1021693,6.029127,2.1002214,5.544527,1
1.9175545,4.610733,1.6558585,4.75687,1
1.9642459,5.0359726,1.8045435,4.9851055,1
1.9185618,5.6132836,2.692809,5.7130084,1
1.7485543,3.7940116,2.1880796,4.9832706,1
1.789452,4.555805,2.336243,5.075591,1
2.2487712,7.294962,2.9985788,6.385061,1
2.2274418,6.723791,2.6891887,6.020641,1
1.8576169,4.603022,2.0655513,4.9121466,1
1.8856152,4.8374324,2.1803148,5.053974,1
2.1414638,6.289471,2.6077008,5.8109646,1
2.0358613,5.3330035,2.164767,5.2617865,1
2.127038,6.010233,2.282258,5.584489,1
1.7938167,3.8949995,1.671285,4.491782,1
2.022463,5.21756,2.070572,5.194334,1
1.9575804,4.8386116,1.9673874,4.9931717,1
2.118964,5.8110824,2.2911134,5.5026493,1
2.020919,5.5128775,2.3273103,5.38495,1
2.1285577,5.942852,2.3660433,5.572238,1
2.0594893,5.4385734,2.1006877,5.2743526,1
1.8964481,4.444219,1.7905449,4.7435455,1
2.0710335,6.116722,2.6282566,5.729215,1
1.8494209,5.091844,2.5501428,5.2947206,1
1.9790248,5.920216,2.954375,5.8236294,1
1.7614409,4.5503306,2.2800457,4.96463,1
1.7846657,4.771564,2.3214645,5.0481725,1
1.826138,3.8302236,0.5905443,4.6132984,1
1.9108526,4.271593,0.6204344,4.8749022,1
1.9073156,4.166083,0.6029606,4.953861,1
2.0069463,4.7565517,0.7270201,5.307905,1
1.8018334,3.581101,0.6068473,4.533701,1
1.9205021,4.229774,0.68661803,4.9513483,1
2.381379,6.6926365,1.0666612,6.443961,1
2.2412639,5.7440143,0.76459974,5.929195,1
2.033816,5.0930705,0.8143284,5.3161936,1
2.17806,5.9668365,0.93492657,5.8952994,1
2.1234138,5.828925,0.7911034,5.829938,1
1.9130362,4.978303,0.6385807,5.2740874,1
1.8046005,4.665803,0.5324175,5.0588236,1
1.9950763,5.4442225,0.79252225,5.5371947,1
1.8949878,4.628621,0.5707367,5.1028423,1
2.0269876,4.9411936,0.765101,5.315938,1
2.133132,5.3829064,0.8281684,5.6944714,1
1.8894958,4.099562,0.65492487,4.832011,1
1.926154,4.5640454,0.7773662,4.9878635,1
2.4869683,7.137039,1.050281,6.7844477,1
2.3902965,6.682463,0.9694609,6.4166136,1
2.1341808,5.4039917,0.7121307,5.590025,1
1.8968818,4.27222,0.6103171,4.8025265,1
2.2990217,6.331043,0.84967685,6.1574316,1
2.020696,5.0817094,0.6664958,5.3739085,1
2.063382,5.484943,0.73288244,5.59412,1
1.8165354,4.6636744,0.6732196,0,1
1.9970862,5.5171785,0.7039618,0,1
1.6894647,4.0659914,0.6815031,0,1
1.91807,4.9037232,0.6099677,0,1
1.996353,5.230808,0.76752895,0,1
2.1746376,5.6439314,0.78783554,0,1
2.1460333,5.3755493,0.89387196,0,1
2.0095835,4.6370234,0.7917649,0,1
2.1880946,5.6564455,0.7950012,0,1
1.9093753,4.360987,0.7243479,0,1
2.1824539,5.5572457,0.79593444,0,1
2.0735166,4.980159,0.74400955,0,1
1.9155649,4.4981833,0.71677953,0,1
1.252621,4.614408,1.493685,0,1
1.3392637,4.7755327,1.5213078,0,1
1.3798472,5.0111213,1.5624708,0,1
1.5348471,4.945092,1.4619296,0,1
1.3320705,4.4931912,1.4706177,0,1
1.4729894,5.4638033,1.7152878,0,1
1.7434075,6.97138,2.0641665,0,1
1.5926173,6.154999,1.8905779,0,1
1.6196483,5.064735,1.4711943,0,1
1.6143147,5.163261,1.4809011,0,1
1.5637366,5.819717,1.7042049,0,1
1.3573209,4.7364445,1.3772436,0,1
1.1795187,5.513504,1.7301493,0,1
1.4362979,6.127556,1.8461949,0,1
1.4213707,5.9972754,1.884587,0,1
1.5185812,6.094282,1.9037541,0,1
1.4349214,5.1007075,1.5473415,0,1
1.2196022,4.355993,1.4177097,0,1
1.3411311,4.5110464,1.4143089,0,1
1.6874689,7.168716,2.1516423,0,1
1.6740493,6.6562805,1.9945651,0,1
1.5709199,5.4538727,1.6376106,0,1
1.3223287,6.00378,1.9769144,0,1
1.5354791,6.746145,2.0713263,0,1
1.5115058,5.8274956,1.7945539,0,1
1.4992361,6.421679,1.9673,0,1
1.323459,5.3791747,1.6520473,0,1
1.2995669,5.962435,1.833054,0,1
1.1302036,4.71812,1.5196654,0,1
1.3703744,5.903563,1.8493742,0,1
1.4741653,5.259337,1.5541414,0,1
1.662431,6.232281,1.8621544,0,1
1.655215,5.10027,1.5259298,0,1
1.5001361,5.1648,1.6329713,0,1
1.4707594,6.233194,1.9437184,0,1
1.0695076,5.9080157,2.0339894,0,1
1.1549922,5.5952535,1.8455998,0,1
1.327368,5.917448,1.9258847,0,1
1.2540599,4.502797,1.4237144,0,1
1.8382041,1.258823,1.825824,4.756564,1
1.490658,2.3859897,1.1368675,4.591618,1
1.758529,2.2248673,1.092864,5.0740333,1
1.5479888,1.0073724,2.0348015,4.087441,1
0.86331713,3.113158,1.7431314,4.5296664,1
2.3399737,4.314326,2.28375,6.1923585,1
2.6955228,3.205247,1.6444371,5.6708465,1
1.4735839,2.644434,0.63680834,5.398701,1
3.2859156,1.3781266,1.6451542,6.0399413,1
2.4331365,2.6655607,1.7679489,5.7361283,1
2.603572,1.1650066,1.0309756,5.1299605,1
1.7636038,1.741849,2.0488882,4.860702,1
1.420303,2.9443707,2.3672295,5.308421,1
1.0198185,3.388564,1.5484328,4.952721,1
1.5856062,3.22431,2.0084267,5.019257,1
2.4880416,1.7251797,2.0897813,5.8619943,1
1.4575591,0.941425,1.9612278,4.959005,1
1.5963427,0.7905326,2.1585255,5.2768564,1
2.9480505,3.917466,2.9147372,6.7345796,1
2.9166093,3.644434,2.2999167,6.310989,1
2.4394255,3.045076,1.2684041,5.2583346,1
0.9877893,3.6023855,2.8171265,3.9111145,1
2.6537905,4.132284,2.6360397,5.534982,1
1.8027244,3.19578,2.4273329,4.749261,1
1.3596789,3.826622,2.668142,5.0657043,1
1.1081606,2.9198422,0.78663665,5.2882156,1
2.1999753,2.6224484,1.4859816,5.7936773,1
1.6921072,0.633454,2.230514,4.567497,1
1.1107038,2.734341,2.5800147,5.1289763,1
1.5683129,2.1523004,1.8426671,5.492013,1
1.1829132,3.88312,2.1481318,5.6504884,1
2.8325605,1.4093084,2.059146,5.486157,1
2.4151096,1.8072147,1.7769592,4.866105,1
1.3393428,3.276217,3.1190171,5.5278807,1
0,2.6463056,3.5240865,4.8591523,1
1.7289284,0.618351,3.9344368,6.2647786,1
1.1351124,2.7675643,2.7692525,5.316224,1
1.340474,0.908845,2.4245994,5.009275,1
0.38501218,1.836221,1.8611028,4.4027605,1
0.34585705,2.1012383,1.9386984,4.5081916,1
0.43872747,1.728215,1.829367,4.3263364,1
0.44286326,1.8598733,1.8671696,4.393017,1
0.44631508,1.7993355,1.8456963,4.2859035,1
0.3881974,2.277636,1.9876873,4.462915,1
0.059366837,4.368314,2.611514,5.2491956,1
0.21100748,3.235588,2.2706077,4.8427005,1
0.46399584,1.7969894,1.8228533,4.4045687,1
0.2836257,2.677796,2.089852,4.7683005,1
0.18766081,2.9527073,2.165768,4.9063144,1
0.41812333,1.6252403,1.724777,4.3960834,1
0.19038013,2.5773234,2.0347075,4.7680807,1
0.13275343,3.353213,2.2881866,5.0066156,1
0.28181732,2.553941,2.0321867,4.644839,1
0.22664842,2.9133253,2.172213,4.7688355,1
0.2625939,2.790662,2.1545215,4.7626863,1
0.37298653,1.2647996,1.6784995,4.387058,1
0.31856784,1.6188684,1.7924024,4.5674376,1
0,4.741607,2.7567894,5.5233746,1
0.00181967,4.104491,2.5621843,5.3057256,1
0.31998095,2.105064,1.9090121,4.6207566,1
0.16310474,2.7644286,2.1124954,4.82764,1
0,3.883844,2.4632006,5.291126,1
0.17782626,2.836084,2.1228237,4.865317,1
0.062539,3.528534,2.3406801,5.1123376,1
0.33379254,1.636765,1.7520913,4.5306563,1
0.07969712,2.7807536,2.109502,4.9823413,1
0.21735042,2.0826287,1.8933136,4.664144,1
0.08265224,3.241012,2.2747931,5.0274005,1
0.21455371,2.519043,2.0779448,4.8632903,1
0.14163688,3.316753,2.3302064,5.0413747,1
0.26854432,2.482301,2.067575,4.7543902,1
0.30541646,2.0466924,1.9258034,4.57139,1
0.023640528,3.409773,2.3477852,5.198014,1
0.031658158,2.750011,2.1789217,5.0742583,1
0.015617996,2.9381046,2.290127,5.294308,1
0.16003996,2.2818055,2.0202909,4.904123,1
0.3363658,1.6504984,1.8126638,4.639023,1
3.3655653,4.3911877,1.612025,5.9628134,1
3.4605434,4.5146484,1.6476941,6.0500293,1
3.152847,3.932385,1.4215546,5.631086,1
3.0780704,3.8171158,1.392439,5.5236864,1
3.4459121,4.309418,1.5424929,5.9269295,1
3.39407,4.2295036,1.5223076,5.852471,1
4.025555,5.2767153,1.8178964,6.778164,1
3.7192612,4.8045626,1.6986394,6.3382444,1
3.0794942,3.72193,1.4073193,5.2852106,1
3.5416048,4.5144296,1.6178197,6.029102,1
3.5962567,4.6117377,1.6392972,6.1140513,1
3.217041,3.8580487,1.4090859,5.37702,1
3.7781432,4.737681,1.6375582,6.2062445,1
3.9075947,4.933271,1.6884915,6.3820553,1
3.6158655,4.449867,1.5578165,5.9308305,1
3.79454,4.723328,1.6369817,6.190219,1
3.5392306,4.809033,1.7300634,6.422054,1
2.862026,4.04058,1.5737056,5.62948,1
2.972517,4.1483674,1.6364555,5.7218547,1
4.093569,5.7228956,1.9797008,7.1625457,1
3.920186,5.364756,1.884486,6.8217444,1
3.060307,4.0634923,1.5654963,5.6122394,1
3.562744,4.882962,1.7824292,6.372507,1
3.8399436,5.288938,1.87574,6.755671,1
3.529812,4.689121,1.6984583,6.1999097,1
3.8711448,5.0336056,1.7509012,6.522303,1
3.09689,3.9191875,1.4773754,5.4787297,1
3.6284668,4.752654,1.6846462,6.2490582,1
3.6345618,4.7454658,1.6870974,6.251372,1
3.910325,5.155506,1.7943197,6.64076,1
3.4429705,4.5082884,1.6421986,6.029013,1
3.6707563,4.7562466,1.6863906,6.2722096,1
3.521203,4.493263,1.5892885,5.9944463,1
3.4272091,4.348816,1.552625,5.859376,1
3.587285,5.0606027,1.8635931,6.5562115,1
3.5456936,5.072209,1.9040122,6.6097865,1
3.5581172,5.1825624,1.9847107,6.7659106,1
3.122486,4.4190054,1.7336645,6.012015,1
3.017011,4.211095,1.669981,5.7902308,1
1.7804238,4.269872,2.0339108,5.0818696,1
1.9084747,4.626818,2.0798974,5.073157,1
1.6556281,3.774442,1.9134092,4.9850616,1
1.7398738,4.3031006,2.0703845,5.1992555,1
1.8524022,4.0349364,1.8539392,4.8238926,1
1.8800428,4.222633,1.9126916,4.8941455,1
2.1709328,6.947764,2.730068,5.941095,1
2.0632439,5.4178886,2.2697964,5.279205,1
1.9330614,4.360658,1.9286075,4.7664456,1
2.013468,5.7951665,2.3052735,5.3418183,1
2.0143816,5.7299204,2.2721503,5.3092146,1
1.8709059,4.4070473,1.818056,4.658463,1
1.9400883,5.157744,2.0558436,5.004597,1
1.999999,6.19947,2.364482,5.4446187,1
1.879375,4.6283264,1.8801897,4.7439284,1
1.9068685,5.0966525,2.0358918,4.955851,1
1.9037914,5.73959,2.5561864,5.7850156,1
1.6230297,3.884351,2.028903,5.0728416,1
1.7756236,4.534928,2.186189,5.239834,1
2.2131615,7.501116,2.9888997,6.2444386,1
2.15061,6.8342085,2.7173777,5.903515,1
1.898634,4.4906936,2.0179222,4.9844813,1
1.9234095,4.7605286,2.1193852,5.125699,1
2.1260133,6.359136,2.5966942,5.7210193,1
2.038908,5.2922764,2.2032874,5.198852,1
2.0516105,6.107068,2.413492,5.4980536,1
1.854336,3.6957603,1.6947854,4.545283,1
2.0239625,5.158257,2.1332488,5.1174245,1
1.9993169,4.7299986,2.017084,4.944022,1
2.070199,5.8233843,2.358392,5.4205375,1
2.064113,5.4628024,2.3226423,5.335311,1
